x,average,above,below,min,max,stv
0,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,33.6734693877551,0.0
1,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
2,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
3,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,39.795918367346935,0.0
4,45.66326530612245,50.13301414998348,41.193516462261414,39.795918367346935,50.0,4.46974884386103
5,47.704081632653065,54.1728175168908,41.23534574841533,39.795918367346935,54.08163265306123,6.4687358842377405
6,49.744897959183675,57.661286045501484,41.828509872865865,39.795918367346935,60.204081632653065,7.916388086317808
7,55.10204081632653,63.23335584209654,46.970725790556514,41.83673469387755,62.244897959183675,8.131315025770014
8,57.14285714285714,66.24109923475868,48.044615050955606,41.83673469387755,65.3061224489796,9.098242091901534
9,59.43877551020408,69.62690078965095,49.250650230757216,41.83673469387755,66.3265306122449,10.188125279446867
10,61.98979591836735,67.77898250913786,56.20060932759683,52.04081632653062,66.3265306122449,5.789186590770517
11,64.28571428571429,69.01715229362027,59.55427627780831,57.14285714285714,70.40816326530613,4.731438007905975
12,64.79591836734694,69.7161483474454,59.875688387248495,57.14285714285714,70.40816326530613,4.920229980098449
13,64.79591836734694,69.7161483474454,59.875688387248495,57.14285714285714,70.40816326530613,4.920229980098449
14,65.3061224489796,70.8483573934695,59.76388750448969,57.14285714285714,72.44897959183673,5.5422349444899055
15,65.3061224489796,70.8483573934695,59.76388750448969,57.14285714285714,72.44897959183673,5.5422349444899055
16,65.3061224489796,70.8483573934695,59.76388750448969,57.14285714285714,72.44897959183673,5.5422349444899055
17,65.3061224489796,70.8483573934695,59.76388750448969,57.14285714285714,72.44897959183673,5.5422349444899055
18,65.3061224489796,70.8483573934695,59.76388750448969,57.14285714285714,72.44897959183673,5.5422349444899055
19,65.81632653061224,72.04416102843557,59.58849203278893,57.14285714285714,74.48979591836735,6.227834497823319
20,67.09183673469387,73.3975546399532,60.78611882943454,57.14285714285714,74.48979591836735,6.305717905259326
21,68.62244897959184,75.51964583397744,61.72525212520623,57.14285714285714,74.48979591836735,6.897196854385603
22,68.62244897959184,75.51964583397744,61.72525212520623,57.14285714285714,74.48979591836735,6.897196854385603
23,68.62244897959184,75.51964583397744,61.72525212520623,57.14285714285714,74.48979591836735,6.897196854385603
24,68.62244897959184,75.51964583397744,61.72525212520623,57.14285714285714,74.48979591836735,6.897196854385603
25,68.62244897959184,75.51964583397744,61.72525212520623,57.14285714285714,74.48979591836735,6.897196854385603
